Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,JPM,NVDA,PFE,PG,TSLA,JPM,NVDA,PFE,PG,TSLA,JPM,NVDA,PFE,PG,TSLA,JPM,NVDA,PFE,PG,TSLA,JPM,NVDA,PFE,PG,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,120.27277374267578,6.1556243896484375,30.191328048706055,109.54440307617188,35.861331939697266,121.9711426449177,6.255197640370761,30.19886228682599,109.99245057580781,36.49399948120117,119.31093765241819,6.142430571890662,29.611161418987233,109.35991174643668,34.99333190917969,119.52756728335888,6.229806140944738,29.709109543994774,109.509260912982,36.284000396728516,24906000,359088000,20919160,7829700,434943000
2020-01-15,118.47038269042969,6.113057613372803,30.643396377563477,110.66014099121094,34.56666564941406,120.09944132075499,6.190724906446036,30.79409017817706,110.80070964742583,35.85599899291992,117.97646091429151,6.087168515681725,30.266663390753195,109.82553637865296,34.452667236328125,119.4495525976384,6.168320861336342,30.281734891427714,109.86945905670828,35.31733322143555,16293400,263104000,23925800,4843700,260532000
2020-01-16,118.9296646118164,6.196699142456055,30.59819221496582,110.75677490234375,34.232666015625,119.49289635031269,6.202673585938603,30.74135179999313,111.380533203051,34.297332763671875,118.57438885207664,6.143178422576871,30.379687233814966,110.33507565680591,32.81133270263672,119.10296566812119,6.166578128382356,30.733817563325555,110.79191706469541,32.91666793823242,10783800,284192000,16216422,6233700,326050500
2020-01-17,119.75287628173828,6.205411911010742,30.522846221923828,111.05547332763672,34.03333282470703,119.8308597879265,6.223335241855224,30.748885435321736,111.573805110469,34.37799835205078,118.99034885118877,6.157865633561391,30.455035063794007,110.58984473117503,33.54399871826172,119.18097079230705,6.2158670686359905,30.56805467049296,111.0027567359027,33.840667724609375,14697700,253792000,23083970,11315200,204436500
2020-01-21,118.57438659667969,6.172054767608643,30.394760131835938,110.77435302734375,36.47999954223633,119.64021385562599,6.205660832998418,30.6358678340573,111.23998169518673,36.571998596191406,118.44441411242907,6.137950634111181,30.281740517738683,109.67618548585918,35.227333068847656,118.87767335596155,6.1688185119156165,30.42489707988964,111.05549035253924,35.349998474121094,8474200,217916000,23115696,8553100,267052500
2020-01-22,118.43572998046875,6.226073741912842,30.281740188598633,110.96761322021484,37.97066879272461,119.05962429368459,6.312702466469189,30.44749945998819,111.2926731716576,39.633331298828125,118.17578503498018,6.198442116859232,30.115974858313276,110.54592070758375,37.27333450317383,118.92099139676458,6.217361110121417,30.37968829815648,110.98518765147209,38.125999450683594,7549100,239240000,18097812,7396700,470535000
2020-01-23,118.31444549560547,6.294530868530273,30.673538208007812,110.4603500366211,38.14666748046875,118.48775979567039,6.302994704356055,30.763955108673848,111.83901010598078,38.79999923706055,116.73738849680755,6.177283524483221,30.236531266649582,109.27612356201537,37.040000915527344,117.59524668283989,6.266152851048206,30.2817397169826,109.85056469570655,37.616668701171875,9345700,244516000,27148510,11096500,294765000
2020-01-24,115.37693786621094,6.235284328460693,30.002954483032227,110.5929183959961,37.654666900634766,118.21911760866284,6.459822377522355,30.86944017930661,112.05111309788843,38.25733184814453,114.65773911617173,6.181016740859083,29.867332162815142,110.2659271561158,36.95066833496094,118.16712861198758,6.410035504074438,30.846837469086374,110.66362029799797,38.04199981689453,15166400,373512000,34143698,9508600,215304000
2020-01-27,114.40644073486328,5.979380130767822,30.25912857055664,111.07896423339844,37.201332092285156,115.19497577235622,6.0304114566319615,30.46256504598238,111.6975889009692,37.62933349609375,112.39612461585295,5.780979998993827,29.573476789599248,110.24823390051499,35.95199966430664,112.88137287830291,5.930588924326334,29.69403061598216,110.24823390051499,36.132667541503906,12860500,470536000,31964026,9338400,204121500
2020-01-28,116.48607635498047,6.172801494598389,28.737138748168945,111.37945556640625,37.793331146240234,116.95400375231227,6.20516262639807,29.754315333189947,112.21902545982557,38.45399856567383,114.79636791355584,5.99207542036625,28.593979148386502,111.10549413152954,37.2053337097168,115.108315104436,6.045347340574895,29.626227237743834,111.29108156249482,37.89933395385742,13062800,310976000,70202408,6200200,176827500
2020-01-29,116.31275177001953,6.112311840057373,28.315202713012695,110.522216796875,38.732666015625,117.44788866715038,6.194459855480185,28.917975149496993,111.41480977020741,39.31999969482422,115.84483768936254,6.0724820532193915,28.29259999629212,110.49570526917776,37.82866668701172,116.81533398821877,6.158364393072457,28.722075849572597,111.27341270832066,38.37933349609375,9326000,258848000,34165726,5271000,267022500
2020-01-30,117.75115966796875,6.11903190612793,28.216243743896484,111.30876922607422,42.72066879272461,117.9591287994257,6.132474522783302,28.292361859848377,111.4059826667175,43.391998291015625,114.97830402530266,5.959465881327927,27.92700286030331,109.95662722395163,41.20000076293945,114.97830402530266,6.0144798564624296,28.239080402839594,110.2836185008886,42.16133117675781,9048900,290504000,32316589,5894400,435085500
2020-01-31,114.69236755371094,5.885533809661865,28.345645904541016,110.13335418701172,43.371334075927734,116.83266890273376,6.085178459445433,28.50548722976548,112.19249454176637,43.53333282470703,113.9211667630685,5.843713169979654,28.08684979538793,109.99195040269191,42.167999267578125,116.53805584159407,6.073229569592543,28.117297656627052,111.34409206335819,42.66666793823242,12785200,370420000,33894005,6612900,235789500
2020-02-03,115.56753540039062,5.982616901397705,28.5511531829834,110.56640625,52.0,116.3214152729664,6.002033487145039,28.954571216455754,111.30875598935442,52.409332275390625,114.95231484387324,5.8611371803331815,28.391308821485733,110.01847662630665,44.90133285522461,114.95231484387324,5.867360420646927,28.513097187669914,110.16871985284646,44.91266632080078,10021100,255564000,20875735,6052300,705975000
2020-02-04,117.23128509521484,6.151889801025391,28.68816566467285,111.05248260498047,59.137332916259766,118.36643546622703,6.171058060480164,29.106803060938113,112.54602163087523,64.59933471679688,117.0493236098169,6.074471797783477,28.642495407169,110.78735382322141,55.59199905395508,117.45658837316725,6.124507455009283,28.985017747857086,111.09666624027032,58.86399841308594,9157100,271544000,31150865,6512200,914082000
2020-02-05,119.22427368164062,6.242254734039307,29.053525924682617,112.06877136230469,48.97999954223633,119.34558573913728,6.283079706340834,29.35799231305851,112.2897097218976,56.39866638183594,117.85517290587963,6.158861788223002,28.787121660346603,110.82268252030259,46.94066619873047,118.3404343578889,6.272873344564743,28.809955262297354,111.27339866177314,54.88399887084961,10150700,208220000,29443490,6125400,726357000
2020-02-06,119.2416000366211,6.329132556915283,29.12203025817871,112.36043548583984,49.930667877197266,119.83082621432406,6.329132556915283,29.304711318293002,113.19999873365438,53.05533218383789,118.80834082759654,6.195455610370181,28.946963459231146,111.88320771863297,45.79999923706055,119.78751087103902,6.276607965434775,29.25904105326443,112.14833650347182,46.66133117675781,8992300,218284000,21047748,9102700,598212000
2020-02-07,118.86032104492188,6.262916088104248,28.962182998657227,111.42363739013672,49.871334075927734,119.29358022197066,6.311209232941691,29.22858721279025,112.47529941824655,51.31666564941406,118.10645430790363,6.237524582680928,28.870842487278416,111.39712586524794,48.66666793823242,118.47905085359562,6.289053983566939,29.198142415926466,112.40460426604439,48.70333480834961,6379800,189752000,21903596,5915100,255952500
2020-02-10,119.35427856445312,6.546201705932617,28.77950096130371,111.503173828125,51.41866683959961,119.44959614080398,6.546948095887716,29.091578480517853,112.08645435544052,54.66600036621094,118.49642037729554,6.280589439315649,28.710997110381513,111.1408384110837,50.15999984741211,118.66972145556305,6.285568221166267,29.08396728157023,111.75946314383904,53.33333206176758,5960700,529608000,19998385,5216100,370338000
2020-02-11,119.57952880859375,6.668678283691406,28.99263572692871,109.72682189941406,51.62533187866211,120.29008018141748,6.783436717768288,29.023083592515736,111.59153531115457,52.23400115966797,119.38889371939813,6.592504706461145,28.741453842512687,109.61192964585678,50.53333282470703,119.80481881308842,6.654489274130039,28.8404055801773,111.59153531115457,51.25266647338867,6578600,638556000,16027335,6105700,175462500
2020-02-12,119.57952880859375,6.784430027008057,28.726226806640625,109.09938049316406,51.15266799926758,120.69733162976775,6.790902537758723,29.068749172177448,109.55893614631708,52.650001525878906,119.40622778805782,6.682616179420887,28.711001346105554,108.56912967549171,50.891334533691406,120.09944509222186,6.721449819516707,28.992631050684324,109.3026467902327,51.858001708984375,7958000,374644000,22944315,6031700,180337500
2020-02-13,119.47555541992188,6.740618705749512,28.10968589782715,110.433837890625,53.599998474121094,119.87414646022961,6.807830840901522,28.60443838487971,110.71663874435563,54.53333282470703,118.19309873035743,6.699046871551731,28.079238037193075,109.16123067758508,49.0,119.36290380234666,6.726429698792062,28.60443838487971,109.34682484824025,49.45600128173828,7447500,528016000,22099745,7159000,394339500
2020-02-14,119.11161041259766,7.213840007781982,27.789997100830078,111.47665405273438,53.33533477783203,119.7441650645299,7.342787403500017,28.193412126302405,111.4854934746921,54.198001861572266,118.66101719792408,7.119494334608409,27.721493239975167,110.2835883035707,52.366668701171875,119.44087837307232,7.150859801858082,28.140130665549904,110.72546500640935,52.4813346862793,6627600,1041924000,21006747,5889100,235405500
2020-02-18,117.53458404541016,7.382617473602295,27.64537239074707,110.35430145263672,57.22666549682617,119.32828391947231,7.401038871198781,27.911779668221637,111.51201637458365,57.33333206176758,117.02334123743074,7.091116590521098,27.60731639424625,110.3189505037027,55.490665435791016,119.00766304193927,7.110533174708703,27.820439155832137,111.20270399954104,56.106666564941406,8996400,620164000,17988513,6767600,245725500
2020-02-19,119.13763427734375,7.833934307098389,27.57686996459961,110.85803985595703,61.16133117675781,119.91749564476895,7.8516088414469225,27.782384597920778,111.76830487114,62.98533248901367,118.14113006116365,7.505093482457831,27.561647565211057,110.159873790306,60.06800079345703,118.63505195668323,7.505093482457831,27.706266480190163,110.33662179116527,61.56666564941406,7071200,694332000,17750941,4734000,381345000
2020-02-20,119.13763427734375,7.684574127197266,27.287628173828125,111.86551666259766,59.96066665649414,119.89150114732298,7.874261158038431,27.44747254331527,112.02459255805222,60.79999923706055,118.30577069300351,7.377141231849921,26.952717035967584,110.584070076296,57.3293342590332,118.86034200855596,7.785889916597807,27.181065260836696,110.88454976437858,60.79666519165039,7422800,810052000,42953135,6094600,264523500
2020-02-21,117.68184661865234,7.320384979248047,27.188674926757812,111.9715805053711,60.06666564941406,118.64368244754739,7.59744809221304,27.264793037683447,113.18233212969449,60.87066650390625,116.91064587094515,7.235498781788594,27.044056024707682,111.33528356524177,58.6966667175293,118.3230749119223,7.57230585857615,27.219122783206796,111.46784121370308,60.46533203125,9772800,768180000,32425256,8723900,214722000
2020-02-24,114.51910400390625,6.802852630615234,26.389461517333984,108.966796875,55.58599853515625,115.42027755110519,7.0166867380506135,26.945109761560598,111.87433962647633,57.56666564941406,113.34063815170774,6.671415808496478,26.336180053076873,108.8253930946529,54.813331604003906,113.89520953968204,6.725932196088787,26.67109123972321,110.69895272923193,55.93333435058594,13618400,856916000,37969296,7533900,227883000
2020-02-25,109.40662384033203,6.523299694061279,25.82619857788086,107.3141860961914,53.32733154296875,114.57973355142452,6.940014150314827,26.44273940348913,109.55008133741894,57.106666564941406,108.82605144123832,6.42148583523213,25.65874300721696,106.82811898179237,52.46666717529297,113.51391953581184,6.878029597294188,26.39706914596373,108.71935090281114,56.599998474121094,20797200,1055496000,41878898,8903200,259357500
2020-02-26,109.73590087890625,6.662702560424805,26.427520751953125,106.19182586669922,51.91999816894531,111.73755647225805,6.8568707909705555,26.800487943778496,108.16259243431863,54.22066879272461,109.47594268789447,6.5220555257655635,25.894706105925035,105.91785769145518,51.740665435791016,109.9871920339479,6.523548780567717,26.062161700334677,107.30535044380532,52.16666793823242,24825600,747732000,47920005,6894200,211282500
2020-02-27,105.16934967041016,6.291819095611572,25.955596923828125,100.30602264404297,45.266666412353516,108.85205318844918,6.6504977486511425,27.18106746207976,105.97971851813057,49.31800079345703,105.10869364161232,6.199409488033335,25.955596923828125,100.24416016850012,44.599998474121094,106.5037889149739,6.349107911870958,26.214393027822023,105.27271976085567,48.66666793823242,23005500,906416000,55444827,13298900,364158000
2020-02-28,100.61145782470703,6.726966857910156,25.438005447387695,100.06739807128906,44.53266525268555,102.67376935710257,6.786497617950516,25.833807682999257,100.06739807128906,46.03466796875,97.62197181464073,6.022562209402907,24.76057202013119,94.26997132012269,40.768001556396484,101.83324540228669,6.039250585827932,25.491286900115377,96.73564405664337,41.97999954223633,45931400,1133252000,66057447,22784300,363343500
2020-03-02,105.29931640625,6.885382175445557,26.549299240112305,105.66156005859375,49.574668884277344,105.35131200739006,6.914276004520693,26.60258069098349,105.86482631828405,49.5793342590332,99.18169842331588,6.501048355361241,25.46083815696631,99.46645324428101,45.77799987792969,101.0620418244428,6.897089264400628,25.81097318694886,100.03205491145788,47.41733169555664,27355400,890744000,42034469,12399800,302925000
2020-03-03,101.3479995727539,6.622849941253662,26.10782814025879,104.43315887451172,49.70066833496094,106.53844336285398,7.000956813310709,27.234346872120746,107.6765328931749,53.798667907714844,100.72410521588493,6.537414603391664,25.772917000494754,103.5228937663996,47.740665435791016,104.82274049247559,6.941177113882705,26.777650419786855,105.81181904347714,53.66666793823242,32547700,652792000,46174475,12510900,386760000
2020-03-04,103.85224151611328,7.08664083480835,27.70626449584961,110.0273208618164,49.96666717529297,104.14686124557919,7.096105989166216,27.75193475113826,110.1952361998496,51.10133361816406,99.38966989255657,6.655479133187068,26.602582471741343,105.69692696534035,48.31533432006836,102.53513629717997,6.7302041110260316,26.71675657976612,105.94437688928103,50.930667877197266,25795900,597408000,38712155,9459300,225735000
2020-03-05,98.75711822509766,6.807170867919922,26.99077606201172,107.49092864990234,48.30266571044922,100.88875302212148,7.054011254176982,27.538813025214196,108.6132992962795,49.71666717529297,97.55265799358028,6.762584919625369,26.762427837409653,106.29786285251616,47.871334075927734,100.23019708621608,6.887126080116027,27.135394972049653,107.19929513854389,48.2513313293457,25025600,540328000,35096303,9363500,162790500
2020-03-06,93.65333557128906,6.626585483551025,26.655864715576172,107.51744079589844,46.89866638183594,95.59433546081998,6.685119975650796,26.770038826982145,108.35700382042862,47.133331298828125,91.00178405513977,6.426323102976451,25.97082004714034,103.88521381913559,45.61800003051758,92.07627192148034,6.62758174053055,26.41229103362131,104.30941167105493,46.0,38159400,515412000,40931036,9817400,189943500
2020-03-09,80.9675064086914,6.113476276397705,25.696800231933594,102.56845092773438,40.53333282470703,85.98465028695985,6.461195152889279,26.404678461696655,106.07695414981275,44.20000076293945,80.58623607945805,5.932642563987071,25.240103810049387,101.73772704546414,40.33333206176758,83.67970745806771,5.975484465987302,25.468452020991492,101.87028470473214,40.35933303833008,40352000,614160000,43183856,13116500,256105500
2020-03-10,87.2583999633789,6.503040313720703,26.32856559753418,106.53649139404297,43.02199935913086,87.7609822204536,6.503040313720703,26.381847055204123,106.77510188190928,44.53333282470703,81.95531160296963,6.127175423072159,25.125931790745845,101.13675675311693,40.53333282470703,85.7853213323787,6.3899568373554105,26.31334319831245,105.1313197665944,43.96200180053711,31102700,580648000,40548329,11419100,233916000
2020-03-11,83.151123046875,6.13913106918335,24.486557006835938,98.61804962158203,42.28200149536133,86.69518751530583,6.391451551692772,25.78814412216344,104.67176647787755,43.571998596191406,81.92933527352717,6.041989127680995,24.098364385250488,97.81383744437235,40.866668701171875,84.65886354137248,6.363056090692467,25.69680360165132,103.92941003333374,42.68000030517578,38127000,499964000,65350213,16456000,199837500
2020-03-12,76.29695892333984,5.387898921966553,22.850059509277344,90.00144958496094,37.369998931884766,84.01763555881435,5.881330667257028,24.357158155628102,98.60921318347646,39.633331298828125,74.79787896324474,5.375195577473486,22.834835579626724,89.25909991121014,36.41666793823242,77.63139163682001,5.6158089608703055,23.200193059074934,91.026606840145,38.72600173950195,49725200,816540000,62731445,20988000,283636500
2020-03-13,90.0399169921875,5.998897552490234,24.8975830078125,100.80976104736328,36.44133377075195,90.10923342971509,6.003380946123381,25.026979519110792,101.30466084766111,40.50466537475586,79.7196811792807,5.470096072412743,23.00990149285545,93.15645927595362,33.46666717529297,83.17708724021243,5.741346375628971,23.801510610513365,94.11974735046249,39.66666793823242,38543300,634836000,60553038,17378700,339604500
2020-03-16,76.56558227539062,4.891974925994873,22.971845626831055,95.88724517822266,29.67133331298828,81.43541907608139,5.63174946537249,24.57028484643671,102.47120539898864,32.9913330078125,73.26414860035088,4.832195246817623,22.568430604482767,89.25909458986625,29.47800064086914,73.82738038867146,5.290755541005688,22.789167645834592,89.9219096487019,31.299999237060547,38589700,726972000,50995050,17367400,307342500
2020-03-17,81.24476623535156,5.4118123054504395,24.478944778442383,104.49501037597656,28.68000030517578,84.43355418040322,5.501233162342391,24.851913454207534,105.7852896574145,31.456666946411133,75.82035925366361,4.757473213532937,23.283920633786707,97.89337075174996,26.399999618530273,78.75785607186755,5.004313640663392,24.083139443311598,98.49432339238581,29.333999633789062,35239800,833632000,54220606,19451400,359919000
2020-03-18,72.6922378540039,5.051886558532715,24.631175994873047,103.79683685302734,24.08133316040039,78.67121694282807,5.229233110309666,24.821466694378486,107.37604091382285,26.99066734313965,69.63342854710271,4.500418706347469,23.070795931401054,99.05991796549463,23.367332458496094,75.96767679013053,4.984136339903638,23.420929471917766,99.88180891873267,25.933332443237305,41525600,874268000,43884976,23139200,356793000
2020-03-19,73.91403198242188,5.30470609664917,23.154523849487305,97.94639587402344,28.50933265686035,76.34894689432873,5.3983609069742196,24.547448350210136,104.28290645300967,30.133333206176758,66.64394216961506,4.817002895403094,22.842447835004116,97.02729148262529,23.8973331451416,70.67324797602006,5.030466044188625,24.524613221307085,103.05448970453129,24.979999542236328,32175100,765512000,59820929,16428100,452932500
2020-03-20,72.35429382324219,5.1248674392700195,22.08128547668457,90.52286529541016,28.50200080871582,77.5187432237714,5.736862229550825,23.344813401801407,96.94774984932664,31.799999237060547,71.47044787340809,5.109424271491676,22.00516889415073,89.78050889834275,28.38599967956543,74.78054823656984,5.4549011326013295,23.047959801057228,96.49704044870023,29.213333129882812,30150800,804636000,52488989,19922900,424282500
2020-03-23,68.48095703125,5.297731399536133,21.685487747192383,86.34272003173828,28.952667236328125,72.57092547076734,5.392133997407695,22.515153066602252,91.6894317615843,29.46666717529297,67.66642751342752,4.944781813714114,21.221178453425644,83.3733075336013,27.366666793823242,71.64375092620816,5.123871959464408,21.891000894165966,88.54327124861959,28.906667709350586,32536600,643876000,52853041,17776800,246817500
2020-03-24,76.62623596191406,6.2066330909729,22.60648536682129,91.26522827148438,33.66666793823242,78.07332035983279,6.293314107330515,22.872891105706394,91.91037134474085,34.24599838256836,71.83438941810377,5.680322405254976,21.997557307856688,84.90220526000418,31.600000381469727,73.56742652536316,5.70398505471387,22.461864933689736,89.46237692081856,31.81999969482422,34363200,1101644000,44466784,14625500,343428000
2020-03-25,79.48576354980469,6.117959022521973,22.64454460144043,89.18840026855469,35.95000076293945,82.44925592797219,6.521472049595183,23.382872281338685,92.52898736981683,37.133331298828125,73.2554919585529,6.069138633451947,22.07367402488756,87.13809244890415,34.07400131225586,77.32812721900439,6.321708049869846,22.45425542938744,88.82606484507325,36.349998474121094,38111700,793432000,44601275,13789100,318340500
2020-03-26,85.02278900146484,6.4073944091796875,24.1668701171875,94.89745330810547,35.21066665649414,85.4127196426259,6.531437214285928,24.349548100399506,95.71934437529055,37.33333206176758,81.05413308617901,6.227058561399177,22.743497661323193,90.61124996004533,34.150001525878906,81.52205382217878,6.325196780085828,22.751110391604808,91.80431589821606,36.49266815185547,29826300,696108000,43269967,15796000,260710500
2020-03-27,78.96582794189453,6.2950568199157715,23.519887924194336,97.36311340332031,34.29066848754883,82.18061075983285,6.553853205968076,24.15926253179277,101.00417994869971,35.0533332824707,78.46325223997465,6.194178322618575,23.337208371882376,94.11090052329796,32.935333251953125,80.75086053420037,6.227057176911279,23.443771316547906,94.11090052329796,33.66666793823242,30041500,638828000,38290344,16073100,215661000
2020-03-30,81.01946258544922,6.615377426147461,24.86713409423828,101.63164520263672,33.47533416748047,81.5307052188533,6.624593635536396,25.00414332936033,102.32981122660743,34.44333267211914,77.38008830088121,6.316478448251134,23.634054038533552,97.38962601022087,32.7486686706543,78.54988670584878,6.360566030862803,23.634054038533552,100.65951777093831,34.017333984375,21656900,602252000,29943508,14571600,179971500
2020-03-31,78.01265716552734,6.565808296203613,24.844303131103516,97.21287536621094,34.93333435058594,81.60004311942347,6.85972542874736,25.11832010020456,101.00417831459357,36.19733428955078,77.41475730287422,6.420094932150079,24.53983830190534,96.28493158616845,33.133331298828125,79.76302818537717,6.655477583611405,24.661623621505807,100.30601230968128,33.41666793823242,23379300,949960000,29466151,21691000,266572500
2020-04-01,73.0994873046875,6.054444313049316,24.1668701171875,96.62076568603516,32.104000091552734,75.00582499820155,6.514250485411146,24.570285144428464,99.13946165385498,34.26333236694336,72.13765142349344,6.009858835904799,23.99941453414464,94.56161854256166,31.67333221435547,73.74070902181346,6.3677902311719174,24.29626663941341,95.40118161766704,33.599998474121094,28029600,656912000,26709625,11095800,200298000
2020-04-02,75.82902526855469,6.363305568695068,25.01936912536621,101.10140228271484,30.29800033569336,76.17563394268217,6.376506804819798,25.118319311886864,101.62281361406798,32.95066833496094,71.88636399599942,6.03551327444498,24.16686885452395,95.00350175199307,29.760000228881836,72.36295174930103,6.083585879611175,24.28104297061538,95.17141707548164,32.068668365478516,24018000,675764000,27186876,9168800,297876000
2020-04-03,73.58769989013672,6.075366973876953,25.605466842651367,101.70235443115234,32.000667572021484,76.59074360121097,6.367291194451505,25.79575757003793,102.42703203168698,34.36600112915039,72.46702500566073,5.937873523633539,24.836692732464854,99.8729849552598,31.22599983215332,75.29496681463122,6.3256944931640025,24.836692732464854,100.51812123466652,33.96666717529297,21199400,663212000,32837370,7768700,338431500
2020-04-06,78.32428741455078,6.685369968414307,26.31334686279297,104.114990234375,34.41600036621094,79.66383654667636,6.72223433295234,26.56452872650745,105.1666589817941,34.733333587646484,76.78336505171717,6.300039372327948,25.712028345460322,101.26047040924263,33.19733428955078,77.91279053245512,6.357577616461794,25.818591275640504,103.3991521081505,34.08000183105469,26820800,727884000,40503217,16848400,223527000
2020-04-07,79.35737609863281,6.45197868347168,25.582632064819336,99.660888671875,36.36333465576172,82.73689421689534,6.930715076867665,26.77004364942437,106.10345310645423,37.66666793823242,79.12973832888184,6.408887362644472,25.567408133130833,99.42227817096678,35.48933410644531,82.69311541050584,6.907051954689967,26.640647115959368,103.14287994941972,36.33333206176758,22563800,784520000,24226295,14438400,268797000
2020-04-08,82.56180572509766,6.649251461029053,26.336179733276367,101.72003173828125,36.589332580566406,83.0520963734847,6.674159784317776,26.488412923647296,103.6642935838788,37.14733123779297,79.27859510527207,6.491084154495426,25.45323304387402,98.85667213877004,35.55533218383789,80.63565148697451,6.561076310144229,25.8718720220984,101.09256753007844,36.9466667175293,22903300,542444000,25523980,12564500,189840000
2020-04-09,89.96871948242188,6.549618721008301,26.9374942779541,101.33118438720703,38.20000076293945,91.395819157405,6.797953695221328,27.226735154905935,104.86619855608213,38.345333099365234,84.82939854538888,6.486600838118989,26.52646503035443,100.92465182438248,37.14066696166992,84.85566315908359,6.775038360581628,26.663475799685582,101.8614351640374,37.4726676940918,42055900,525564000,30648107,12747300,204750000
2020-04-13,85.96757507324219,6.721487045288086,26.747203826904297,102.4712142944336,43.39666748046875,90.27514510514455,6.73020488911416,27.386581338736885,103.17821978223424,43.46666717529297,85.18836041347681,6.401416278854068,26.42751813138199,100.0055479949255,38.70199966430664,90.27514510514455,6.4898403948538785,27.371355878649926,100.40323436774834,39.34400177001953,26911900,398408000,18270141,7926700,337131000
2020-04-14,83.61243438720703,7.072692394256592,27.736713409423828,106.8988265991211,47.32600021362305,89.30333306277609,7.106816454510555,27.881335379948077,107.34954278909072,49.45866775512695,81.98396130874436,6.822115458062838,26.899435565216198,102.73634826558998,46.1619987487793,88.44531770800278,6.849763610018782,27.3485208152733,104.95457152249448,46.597999572753906,46151300,530948000,21845309,10474200,458647500
2020-04-15,79.48870849609375,6.995226860046387,27.378978729248047,107.12859344482422,48.65533447265625,80.5743547978342,7.078171307263126,27.57687916853135,109.07284832252373,50.20866775512695,78.91086029502831,6.859228049104564,27.082123479730672,105.68807101745705,47.33333206176758,79.80389720945522,6.904560827722919,27.447482609754,106.8104416659274,49.46666717529297,30118600,366148000,21312196,14192900,353655000
